pctf,data,intrare_day,iesire_day,total_day,cet_md,cet_ro,cet_ua,cet_ue,cet_other,zi_sapt,month,is_weekend
RENI,2022-12-28,999,1094,2093,135,61,1822,10,65,3,12,0
RENI,2022-12-29,1211,1017,2228,100,31,2018,22,57,4,12,0
RENI,2022-12-30,992,795,1787,108,44,1551,9,75,5,12,0
RENI,2022-12-31,312,484,796,54,15,684,1,42,6,12,1
RENI,2023-01-01,216,274,490,32,17,380,2,59,7,1,1
RENI,2023-01-02,748,713,1461,94,26,1282,9,50,1,1,0
RENI,2023-01-03,1234,945,2179,114,35,1957,22,51,2,1,0
RENI,2023-01-04,1033,1181,2214,137,48,1975,7,47,3,1,0
RENI,2023-01-05,1236,1283,2519,132,31,2280,27,49,4,1,0
RENI,2023-01-06,624,773,1397,100,44,1192,19,42,5,1,0
RENI,2023-01-07,657,690,1347,138,31,1102,13,63,6,1,1
RENI,2023-01-08,640,715,1355,95,39,1127,25,69,7,1,1
RENI,2023-01-09,561,696,1257,52,22,1132,10,41,1,1,0
RENI,2023-01-10,802,665,1467,109,51,1216,33,58,2,1,0
RENI,2023-01-11,539,595,1134,72,36,974,13,39,3,1,0
RENI,2023-01-12,591,630,1221,75,26,1058,17,45,4,1,0
RENI,2023-01-13,535,699,1234,58,23,1084,12,57,5,1,0
RENI,2023-01-14,890,862,1752,121,17,1548,16,50,6,1,1
RENI,2023-01-15,657,721,1378,88,45,1179,17,49,7,1,1
RENI,2023-01-16,641,654,1295,67,34,1137,12,45,1,1,0
RENI,2023-01-17,605,674,1279,75,28,1115,17,44,2,1,0
RENI,2023-01-18,628,572,1200,67,52,1020,14,47,3,1,0
RENI,2023-01-19,561,700,1261,59,30,1122,7,43,4,1,0
RENI,2023-01-20,526,590,1116,65,37,979,6,29,5,1,0
RENI,2023-01-21,737,708,1445,109,32,1247,16,41,6,1,1
RENI,2023-01-22,553,620,1173,85,40,987,15,46,7,1,1
RENI,2023-01-23,478,584,1062,68,26,914,10,44,1,1,0
RENI,2023-01-24,436,616,1052,112,41,857,11,31,2,1,0
RENI,2023-01-25,546,452,998,61,26,847,12,52,3,1,0
RENI,2023-01-26,597,549,1146,91,24,985,7,39,4,1,0
RENI,2023-01-27,599,488,1087,97,31,893,9,57,5,1,0
RENI,2023-01-28,353,416,769,31,22,681,7,28,6,1,1
RENI,2023-01-29,248,388,636,22,10,583,5,16,7,1,1
RENI,2023-01-30,335,549,884,50,30,749,9,46,1,1,0
RENI,2023-01-31,442,525,967,46,23,798,11,89,2,1,0
RENI,2023-02-01,576,488,1064,41,28,934,15,46,3,2,0
RENI,2023-02-02,401,519,920,69,22,746,21,62,4,2,0
RENI,2023-02-03,873,584,1457,71,36,1292,12,46,5,2,0
RENI,2023-02-04,933,551,1484,136,88,1200,11,49,6,2,1
RENI,2023-02-05,814,832,1646,85,34,1465,16,46,7,2,1
RENI,2023-02-06,479,674,1153,54,34,998,6,61,1,2,0
RENI,2023-02-07,577,659,1236,62,30,1075,9,60,2,2,0
RENI,2023-02-08,488,440,928,47,27,808,8,38,3,2,0
RENI,2023-02-09,517,610,1127,65,38,938,11,75,4,2,0
RENI,2023-02-10,638,644,1282,105,38,1086,17,36,5,2,0
RENI,2023-02-11,791,694,1485,101,49,1295,12,28,6,2,1
RENI,2023-02-12,405,675,1080,82,38,911,16,33,7,2,1
RENI,2023-02-13,541,516,1057,57,19,943,13,25,1,2,0
RENI,2023-02-14,406,432,838,57,29,699,12,41,2,2,0
RENI,2023-02-15,445,519,964,56,38,824,13,33,3,2,0
RENI,2023-02-16,610,650,1260,97,30,1083,15,35,4,2,0
RENI,2023-02-17,591,614,1205,104,40,1016,15,30,5,2,0
RENI,2023-02-18,748,802,1550,93,38,1380,12,27,6,2,1
RENI,2023-02-19,685,737,1422,157,52,1153,19,41,7,2,1
RENI,2023-02-20,530,490,1020,40,28,914,9,29,1,2,0
RENI,2023-02-21,456,514,970,103,33,782,10,42,2,2,0
RENI,2023-02-22,588,587,1175,64,41,1024,5,41,3,2,0
RENI,2023-02-23,520,501,1021,75,45,843,19,39,4,2,0
RENI,2023-02-24,424,545,969,68,34,817,16,34,5,2,0
RENI,2023-02-25,593,675,1268,106,46,1088,2,26,6,2,1
RENI,2023-02-26,554,700,1254,165,29,1001,16,43,7,2,1
RENI,2023-02-27,417,533,950,76,38,783,2,51,1,2,0
RENI,2023-02-28,468,598,1066,99,29,888,10,40,2,2,0
RENI,2023-03-01,470,599,1069,85,37,912,7,28,3,3,0
RENI,2023-03-02,430,514,944,75,35,778,12,44,4,3,0
RENI,2023-03-03,569,562,1131,80,36,964,16,35,5,3,0
RENI,2023-03-04,801,849,1650,113,20,1453,6,58,6,3,1
RENI,2023-03-05,552,795,1347,163,27,1114,5,38,7,3,1
RENI,2023-03-06,446,646,1092,65,26,950,9,42,1,3,0
RENI,2023-03-07,457,551,1008,77,48,846,6,31,2,3,0
RENI,2023-03-08,421,539,960,54,31,828,12,35,3,3,0
RENI,2023-03-09,453,593,1046,104,19,879,8,36,4,3,0
RENI,2023-03-10,471,579,1050,89,66,859,4,32,5,3,0
RENI,2023-03-11,660,836,1496,96,33,1304,5,58,6,3,1
RENI,2023-03-12,688,897,1585,139,51,1339,19,37,7,3,1
RENI,2023-03-13,389,501,890,66,30,765,2,27,1,3,0
RENI,2023-03-14,435,638,1073,96,38,895,9,35,2,3,0
RENI,2023-03-15,493,592,1085,63,38,945,6,33,3,3,0
RENI,2023-03-16,603,551,1154,112,45,938,12,47,4,3,0
RENI,2023-03-17,507,562,1069,87,41,884,11,46,5,3,0
RENI,2023-03-18,727,711,1438,168,58,1171,8,33,6,3,1
RENI,2023-03-19,613,759,1372,149,60,1115,11,37,7,3,1
RENI,2023-03-20,471,613,1084,78,23,936,7,40,1,3,0
RENI,2023-03-21,477,510,987,60,16,859,18,34,2,3,0
RENI,2023-03-22,486,573,1059,66,63,869,12,49,3,3,0
RENI,2023-03-23,463,549,1012,56,36,859,9,52,4,3,0
RENI,2023-03-24,666,640,1306,110,49,1105,14,28,5,3,0
RENI,2023-03-25,760,767,1527,108,34,1341,10,34,6,3,1
RENI,2023-03-26,835,868,1703,200,60,1387,19,37,7,3,1
RENI,2023-03-27,511,612,1123,47,29,994,16,37,1,3,0
RENI,2023-03-28,446,611,1057,80,40,895,8,34,2,3,0
RENI,2023-03-29,597,586,1183,81,18,1039,9,36,3,3,0
RENI,2023-03-30,618,788,1406,80,52,1240,6,28,4,3,0
RENI,2023-03-31,669,717,1386,86,42,1200,15,43,5,3,0
RENI,2023-04-01,750,829,1579,95,44,1401,8,31,6,4,1
RENI,2023-04-02,657,980,1637,124,43,1412,17,41,7,4,1
RENI,2023-04-03,541,775,1316,52,31,1171,15,47,1,4,0
RENI,2023-04-04,407,716,1123,82,43,953,10,35,2,4,0
RENI,2023-04-05,571,567,1138,53,27,1013,5,40,3,4,0
RENI,2023-04-06,528,656,1184,73,28,1040,12,31,4,4,0
RENI,2023-04-07,559,833,1392,94,58,1196,8,36,5,4,0
RENI,2023-04-08,723,909,1632,119,54,1405,14,40,6,4,1
RENI,2023-04-09,674,934,1608,134,60,1346,16,52,7,4,1
RENI,2023-04-10,356,722,1078,66,22,937,13,40,1,4,0
RENI,2023-04-11,702,760,1462,98,30,1273,15,46,2,4,0
RENI,2023-04-12,553,803,1356,98,74,1140,4,40,3,4,0
RENI,2023-04-13,494,670,1164,75,33,995,14,47,4,4,0
RENI,2023-04-14,592,907,1499,102,51,1305,6,35,5,4,0
RENI,2023-04-15,674,803,1477,126,37,1256,11,47,6,4,1
RENI,2023-04-16,340,438,778,60,30,636,7,45,7,4,1
RENI,2023-04-17,669,538,1207,97,43,994,15,58,1,4,0
RENI,2023-04-18,732,536,1268,101,63,1019,13,72,2,4,0
RENI,2023-04-19,682,733,1415,110,37,1216,12,40,3,4,0
RENI,2023-04-20,622,545,1167,87,27,1005,8,40,4,4,0
RENI,2023-04-21,571,588,1159,101,41,953,8,56,5,4,0
RENI,2023-04-22,736,788,1524,138,54,1268,13,51,6,4,1
RENI,2023-04-23,779,950,1729,200,56,1415,23,35,7,4,1
RENI,2023-04-24,664,565,1229,116,24,1048,10,31,1,4,0
RENI,2023-04-25,590,584,1174,85,29,980,29,51,2,4,0
RENI,2023-04-26,599,584,1183,43,29,1040,26,45,3,4,0
RENI,2023-04-27,574,656,1230,54,47,1071,16,42,4,4,0
RENI,2023-04-28,715,690,1405,68,48,1214,37,38,5,4,0
RENI,2023-04-29,741,907,1648,114,45,1433,16,40,6,4,1
RENI,2023-04-30,787,867,1654,140,60,1369,33,52,7,4,1
RENI,2023-05-01,500,693,1193,45,36,1060,9,43,1,5,0
RENI,2023-05-02,625,637,1262,85,46,1080,9,42,2,5,0
RENI,2023-05-03,567,669,1236,88,30,1062,14,42,3,5,0
RENI,2023-05-04,642,626,1268,115,37,1051,14,51,4,5,0
RENI,2023-05-05,629,700,1329,95,55,1135,6,38,5,5,0
RENI,2023-05-06,782,825,1607,140,39,1375,15,38,6,5,1
RENI,2023-05-07,803,788,1591,136,42,1354,14,45,7,5,1
RENI,2023-05-08,548,703,1251,52,29,1120,9,41,1,5,0
RENI,2023-05-09,472,694,1166,57,43,1008,15,43,2,5,0
RENI,2023-05-10,507,667,1174,41,24,1066,13,30,3,5,0
RENI,2023-05-11,587,644,1231,83,32,1062,17,37,4,5,0
RENI,2023-05-12,567,627,1194,63,36,1034,16,45,5,5,0
RENI,2023-05-13,955,954,1909,103,47,1705,14,40,6,5,1
RENI,2023-05-14,658,841,1499,80,24,1345,15,35,7,5,1
RENI,2023-05-15,572,644,1216,43,31,1104,5,33,1,5,0
RENI,2023-05-16,578,704,1282,66,20,1121,20,55,2,5,0
RENI,2023-05-17,526,860,1386,106,42,1182,5,51,3,5,0
RENI,2023-05-18,638,636,1274,63,34,1116,7,54,4,5,0
RENI,2023-05-19,937,719,1656,63,24,1501,16,52,5,5,0
RENI,2023-05-20,942,991,1933,98,55,1708,26,46,6,5,1
RENI,2023-05-21,830,1082,1912,181,57,1612,10,52,7,5,1
RENI,2023-05-22,811,1013,1824,64,29,1660,22,49,1,5,0
RENI,2023-05-23,765,930,1695,80,41,1464,19,91,2,5,0
RENI,2023-05-24,500,756,1256,50,26,1082,16,82,3,5,0
RENI,2023-05-25,556,681,1237,87,30,1050,14,56,4,5,0
RENI,2023-05-26,677,664,1341,111,34,1129,20,47,5,5,0
RENI,2023-05-27,814,935,1749,123,46,1521,11,48,6,5,1
RENI,2023-05-28,744,1179,1923,190,37,1587,23,86,7,5,1
RENI,2023-05-29,1106,926,2032,70,40,1834,15,73,1,5,0
RENI,2023-05-30,583,826,1409,98,21,1224,23,43,2,5,0
RENI,2023-05-31,575,747,1322,45,20,1204,10,43,3,5,0
RENI,2023-06-01,599,867,1466,109,40,1241,14,62,4,6,0
RENI,2023-06-02,892,694,1586,95,53,1380,14,44,5,6,0
RENI,2023-06-03,1039,1010,2049,139,48,1801,17,44,6,6,1
RENI,2023-06-04,938,849,1787,114,31,1584,14,44,7,6,1
RENI,2023-06-05,655,516,1171,53,51,1012,13,42,1,6,0
RENI,2023-06-06,756,543,1299,83,37,1122,12,45,2,6,0
RENI,2023-06-07,777,735,1512,80,34,1337,13,48,3,6,0
RENI,2023-06-08,730,690,1420,82,29,1222,17,70,4,6,0
RENI,2023-06-09,980,584,1564,93,37,1375,9,50,5,6,0
RENI,2023-06-10,1136,837,1973,144,44,1722,14,49,6,6,1
RENI,2023-06-11,824,1009,1833,107,30,1618,13,65,7,6,1
RENI,2023-06-12,609,814,1423,69,33,1266,8,47,1,6,0
RENI,2023-06-13,578,702,1280,102,40,1070,16,52,2,6,0
RENI,2023-06-14,725,864,1589,93,41,1354,16,85,3,6,0
RENI,2023-06-15,1074,934,2008,122,41,1771,23,51,4,6,0
RENI,2023-06-16,938,885,1823,100,50,1618,15,40,5,6,0
RENI,2023-06-17,1164,942,2106,150,33,1859,24,40,6,6,1
RENI,2023-06-18,946,1125,2071,169,46,1791,26,39,7,6,1
RENI,2023-06-19,652,869,1521,71,52,1342,11,45,1,6,0
RENI,2023-06-20,691,683,1374,75,43,1189,22,45,2,6,0
RENI,2023-06-21,795,664,1459,76,18,1288,18,59,3,6,0
RENI,2023-06-22,800,763,1563,85,38,1383,17,40,4,6,0
RENI,2023-06-23,855,834,1689,86,18,1510,14,61,5,6,0
RENI,2023-06-24,1173,1083,2256,131,60,2020,9,36,6,6,1
RENI,2023-06-25,1021,1183,2204,112,55,1964,22,51,7,6,1
RENI,2023-06-26,746,1054,1800,74,19,1621,8,78,1,6,0
RENI,2023-06-27,790,972,1762,100,25,1583,19,35,2,6,0
RENI,2023-06-28,730,986,1716,95,14,1520,17,70,3,6,0
RENI,2023-06-29,1070,870,1940,78,29,1760,21,52,4,6,0
RENI,2023-06-30,1282,915,2197,105,33,2004,14,41,5,6,0
RENI,2023-07-01,1193,1076,2269,109,56,2033,21,50,6,7,1
RENI,2023-07-02,1231,1421,2652,179,94,2294,32,53,7,7,1
RENI,2023-07-03,679,813,1492,71,24,1327,18,52,1,7,0
RENI,2023-07-04,927,829,1756,73,28,1584,27,44,2,7,0
RENI,2023-07-05,821,909,1730,86,33,1564,11,36,3,7,0
RENI,2023-07-06,1032,774,1806,59,27,1655,16,49,4,7,0
RENI,2023-07-07,989,924,1913,87,40,1708,30,48,5,7,0
RENI,2023-07-08,1251,1336,2587,127,55,2325,20,60,6,7,1
RENI,2023-07-09,1275,1167,2442,130,37,2193,34,48,7,7,1
RENI,2023-07-10,738,936,1674,62,45,1514,18,35,1,7,0
RENI,2023-07-11,712,821,1533,89,29,1347,26,42,2,7,0
RENI,2023-07-12,914,1018,1932,96,42,1727,23,44,3,7,0
RENI,2023-07-13,876,794,1670,111,22,1469,26,42,4,7,0
RENI,2023-07-14,1046,902,1948,111,58,1720,19,40,5,7,0
RENI,2023-07-15,1084,1200,2284,156,50,1988,20,70,6,7,1
RENI,2023-07-16,919,1279,2198,151,80,1878,28,61,7,7,1
RENI,2023-07-17,648,914,1562,49,19,1451,14,29,1,7,0
RENI,2023-07-18,615,910,1525,64,25,1373,14,49,2,7,0
RENI,2023-07-19,716,835,1551,58,37,1412,14,30,3,7,0
RENI,2023-07-20,717,730,1447,81,37,1275,18,36,4,7,0
RENI,2023-07-21,1069,715,1784,116,33,1597,7,31,5,7,0
RENI,2023-07-22,1061,937,1998,139,42,1747,17,53,6,7,1
RENI,2023-07-23,676,1054,1730,112,49,1483,27,59,7,7,1
RENI,2023-07-24,776,741,1517,94,42,1336,17,28,1,7,0
RENI,2023-07-25,612,678,1290,68,25,1150,10,37,2,7,0
RENI,2023-07-26,788,863,1651,96,42,1464,10,39,3,7,0
RENI,2023-07-27,773,710,1483,95,22,1327,8,31,4,7,0
RENI,2023-07-28,947,708,1655,88,46,1465,18,38,5,7,0
RENI,2023-07-29,1106,1065,2171,73,14,2032,22,30,6,7,1
RENI,2023-07-30,948,1042,1990,100,37,1756,43,54,7,7,1
RENI,2023-07-31,667,1078,1745,70,43,1537,10,85,1,7,0
RENI,2023-08-01,590,1142,1732,77,40,1564,19,32,2,8,0
RENI,2023-08-02,740,751,1491,83,38,1326,13,31,3,8,0
RENI,2023-08-03,807,799,1606,83,24,1448,14,37,4,8,0
RENI,2023-08-04,1023,705,1728,100,22,1531,21,54,5,8,0
RENI,2023-08-05,1166,978,2144,118,48,1923,23,32,6,8,1
RENI,2023-08-06,893,1204,2097,111,42,1865,14,65,7,8,1
RENI,2023-08-07,581,805,1386,47,19,1280,10,30,1,8,0
RENI,2023-08-08,953,724,1677,94,29,1482,27,45,2,8,0
RENI,2023-08-09,752,942,1694,90,28,1521,24,31,3,8,0
RENI,2023-08-10,788,885,1673,71,32,1511,20,39,4,8,0
RENI,2023-08-11,884,763,1647,97,32,1464,18,36,5,8,0
RENI,2023-08-12,905,1080,1985,141,44,1743,16,41,6,8,1
RENI,2023-08-13,860,1375,2235,170,31,1908,32,94,7,8,1
RENI,2023-08-14,691,1046,1737,51,31,1601,12,42,1,8,0
RENI,2023-08-15,715,852,1567,76,19,1420,11,41,2,8,0
RENI,2023-08-16,848,726,1574,67,48,1393,21,45,3,8,0
RENI,2023-08-17,896,835,1731,97,32,1526,27,49,4,8,0
RENI,2023-08-18,1092,867,1959,67,36,1801,23,32,5,8,0
RENI,2023-08-19,990,1176,2166,114,60,1931,14,47,6,8,1
RENI,2023-08-20,1004,1104,2108,163,46,1833,20,46,7,8,1
RENI,2023-08-21,753,1084,1837,114,49,1578,37,59,1,8,0
RENI,2023-08-22,699,827,1526,66,24,1367,18,51,2,8,0
RENI,2023-08-23,742,825,1567,61,36,1407,16,47,3,8,0
RENI,2023-08-24,771,650,1421,75,27,1262,15,42,4,8,0
RENI,2023-08-25,923,762,1685,76,37,1517,13,42,5,8,0
RENI,2023-08-26,832,1148,1980,129,26,1760,23,42,6,8,1
RENI,2023-08-27,839,1392,2231,155,36,1965,33,42,7,8,1
RENI,2023-08-28,549,1125,1674,77,20,1502,24,51,1,8,0
RENI,2023-08-29,614,950,1564,45,37,1420,24,38,2,8,0
RENI,2023-08-30,595,1107,1702,90,34,1520,19,39,3,8,0
RENI,2023-08-31,602,954,1556,78,35,1293,23,127,4,8,0
RENI,2023-09-01,750,694,1444,97,58,1205,30,54,5,9,0
RENI,2023-09-02,809,989,1798,113,50,1565,20,50,6,9,1
RENI,2023-09-03,844,913,1757,104,49,1537,24,43,7,9,1
RENI,2023-09-04,549,636,1185,44,28,1060,13,40,1,9,0
RENI,2023-09-05,609,632,1241,54,32,1099,20,36,2,9,0
RENI,2023-09-06,716,669,1385,90,33,1197,24,41,3,9,0
RENI,2023-09-07,657,727,1384,64,24,1204,17,75,4,9,0
RENI,2023-09-08,880,679,1559,79,38,1391,11,40,5,9,0
RENI,2023-09-09,910,904,1814,112,45,1610,15,32,6,9,1
RENI,2023-09-10,890,968,1858,140,52,1550,26,90,7,9,1
RENI,2023-09-11,577,1003,1580,79,33,1142,9,317,1,9,0
RENI,2023-09-12,728,782,1510,70,35,1316,15,74,2,9,0
RENI,2023-09-13,625,950,1575,59,46,1143,9,318,3,9,0
RENI,2023-09-14,621,903,1524,62,42,1094,23,303,4,9,0
RENI,2023-09-15,647,709,1356,54,33,1203,13,53,5,9,0
RENI,2023-09-16,913,935,1848,68,18,1720,8,34,6,9,1
RENI,2023-09-17,840,1030,1870,123,46,1632,25,44,7,9,1
RENI,2023-09-18,771,881,1652,24,19,1265,21,323,1,9,0
RENI,2023-09-19,904,749,1653,64,50,1089,22,428,2,9,0
RENI,2023-09-20,620,731,1351,65,23,1125,8,130,3,9,0
RENI,2023-09-21,697,675,1372,44,41,1212,20,55,4,9,0
RENI,2023-09-22,693,653,1346,66,41,1181,17,41,5,9,0
RENI,2023-09-23,963,745,1708,104,22,1515,25,42,6,9,1
RENI,2023-09-24,791,1117,1908,152,31,1596,40,89,7,9,1
RENI,2023-09-25,456,683,1139,63,20,1014,8,34,1,9,0
RENI,2023-09-26,1474,1256,2730,105,38,2500,28,59,2,9,0
RENI,2023-09-27,621,815,1436,74,41,1243,11,67,3,9,0
RENI,2023-09-28,696,693,1389,119,42,1180,7,41,4,9,0
RENI,2023-09-29,863,723,1586,99,59,1357,14,57,5,9,0
RENI,2023-09-30,1171,1084,2255,113,65,1994,17,66,6,9,1
RENI,2023-10-01,661,1133,1794,118,27,1601,14,34,7,10,1
RENI,2023-10-02,507,741,1248,29,19,1132,15,53,1,10,0
RENI,2023-10-03,585,796,1381,106,26,1167,11,71,2,10,0
RENI,2023-10-04,475,843,1318,67,50,1152,13,36,3,10,0
RENI,2023-10-05,683,675,1358,83,28,1164,27,56,4,10,0
RENI,2023-10-06,1427,1292,2719,90,34,2512,29,54,5,10,0
RENI,2023-10-07,1618,1854,3472,124,55,3220,17,56,6,10,1
RENI,2023-10-08,1467,2097,3564,156,50,3265,23,70,7,10,1
RENI,2023-10-09,1170,1626,2796,53,43,2621,16,63,1,10,0
RENI,2023-10-10,1307,1382,2689,49,18,2516,26,80,2,10,0
RENI,2023-10-11,1272,1481,2753,60,37,2517,21,118,3,10,0
RENI,2023-10-12,1268,1361,2629,113,69,2345,22,80,4,10,0
RENI,2023-10-13,1315,1500,2815,91,35,2597,24,68,5,10,0
RENI,2023-10-14,1854,1583,3437,147,61,3131,38,60,6,10,1
RENI,2023-10-15,1261,1989,3250,134,72,2959,24,61,7,10,1
RENI,2023-10-16,874,1250,2124,47,12,1999,12,54,1,10,0
RENI,2023-10-17,887,1082,1969,87,30,1738,13,101,2,10,0
RENI,2023-10-18,865,1003,1868,101,33,1653,14,67,3,10,0
RENI,2023-10-19,834,839,1673,64,26,1519,17,47,4,10,0
RENI,2023-10-20,1190,1004,2194,105,29,1943,23,94,5,10,0
RENI,2023-10-21,1332,1262,2594,108,38,2375,15,58,6,10,1
RENI,2023-10-22,1345,1120,2465,188,37,2158,21,61,7,10,1
RENI,2023-10-23,991,924,1915,63,39,1742,10,61,1,10,0
RENI,2023-10-24,1041,1003,2044,69,19,1885,10,61,2,10,0
RENI,2023-10-25,989,1023,2012,110,33,1765,18,86,3,10,0
RENI,2023-10-26,837,1111,1948,99,35,1742,20,52,4,10,0
RENI,2023-10-27,956,1160,2116,79,58,1906,22,51,5,10,0
RENI,2023-10-28,1307,1530,2837,158,60,2532,27,60,6,10,1
RENI,2023-10-29,1002,1575,2577,148,45,2268,23,93,7,10,1
RENI,2023-10-30,686,1029,1715,50,17,1582,19,47,1,10,0
RENI,2023-10-31,630,972,1602,51,36,1441,14,60,2,10,0
RENI,2023-11-01,773,988,1761,103,78,1489,13,78,3,11,0
RENI,2023-11-02,737,721,1458,92,20,1271,21,54,4,11,0
RENI,2023-11-03,959,938,1897,114,42,1670,14,57,5,11,0
RENI,2023-11-04,951,1120,2071,128,50,1821,17,55,6,11,1
RENI,2023-11-05,1001,1034,2035,106,46,1785,26,72,7,11,1
RENI,2023-11-06,798,839,1637,49,22,1511,9,46,1,11,0
RENI,2023-11-07,626,760,1386,65,26,1238,11,46,2,11,0
RENI,2023-11-08,728,792,1520,105,27,1318,17,53,3,11,0
RENI,2023-11-09,722,857,1579,127,33,1321,23,75,4,11,0
RENI,2023-11-10,1012,895,1907,99,31,1675,9,93,5,11,0
RENI,2023-11-11,923,953,1876,131,48,1608,25,64,6,11,1
RENI,2023-11-12,908,1097,2005,147,53,1723,23,59,7,11,1
RENI,2023-11-13,584,970,1554,65,42,1385,13,49,1,11,0
RENI,2023-11-14,634,758,1392,71,23,1175,29,94,2,11,0
RENI,2023-11-15,617,752,1369,79,22,1214,10,44,3,11,0
RENI,2023-11-16,594,701,1295,86,42,1079,20,68,4,11,0
RENI,2023-11-17,930,929,1859,84,44,1655,18,58,5,11,0
RENI,2023-11-18,1047,820,1867,134,38,1618,20,57,6,11,1
RENI,2023-11-19,817,1072,1889,120,51,1641,14,63,7,11,1
RENI,2023-11-20,743,974,1717,67,42,1476,13,119,1,11,0
RENI,2023-11-21,710,849,1559,103,57,1313,27,59,2,11,0
RENI,2023-11-22,645,680,1325,86,37,1132,17,53,3,11,0
RENI,2023-11-23,587,746,1333,45,35,1193,13,47,4,11,0
RENI,2023-11-24,769,870,1639,87,52,1438,14,48,5,11,0
RENI,2023-11-25,1036,1133,2169,164,83,1859,13,50,6,11,1
RENI,2023-11-26,223,376,599,15,11,539,5,29,7,11,1
RENI,2023-11-27,112,359,471,37,7,398,7,22,1,11,0
RENI,2023-11-28,393,661,1054,74,29,893,10,48,2,11,0
RENI,2023-11-29,723,833,1556,64,56,1364,13,59,3,11,0
RENI,2023-11-30,1036,806,1842,114,46,1597,11,74,4,11,0
RENI,2023-12-01,907,863,1770,96,60,1508,14,92,5,12,0
RENI,2023-12-02,1253,1111,2364,142,53,2044,18,107,6,12,1
RENI,2023-12-03,1064,978,2042,176,99,1668,22,77,7,12,1
RENI,2023-12-04,563,816,1379,30,32,1260,8,49,1,12,0
RENI,2023-12-05,774,921,1695,83,29,1513,12,58,2,12,0
RENI,2023-12-06,508,777,1285,62,45,1103,10,65,3,12,0
RENI,2023-12-07,646,674,1320,67,52,1137,12,52,4,12,0
RENI,2023-12-08,786,846,1632,83,41,1407,21,80,5,12,0
RENI,2023-12-09,868,826,1694,106,31,1498,12,47,6,12,1
RENI,2023-12-10,754,1100,1854,145,60,1581,12,56,7,12,1
RENI,2023-12-11,483,779,1262,47,29,1122,14,50,1,12,0
RENI,2023-12-12,645,588,1233,84,27,1050,17,55,2,12,0
RENI,2023-12-13,594,736,1330,66,38,1143,9,74,3,12,0
RENI,2023-12-14,783,836,1619,73,39,1461,7,39,4,12,0
RENI,2023-12-15,785,886,1671,56,61,1457,21,76,5,12,0
RENI,2023-12-16,1120,1156,2276,133,45,2023,20,55,6,12,1
RENI,2023-12-17,905,1133,2038,198,44,1710,18,68,7,12,1
RENI,2023-12-18,552,794,1346,46,32,1198,12,58,1,12,0
RENI,2023-12-19,647,708,1355,126,55,1114,14,46,2,12,0
RENI,2023-12-20,672,779,1451,93,25,1271,12,50,3,12,0
RENI,2023-12-21,823,713,1536,111,29,1313,20,63,4,12,0
RENI,2023-12-22,872,933,1805,111,48,1566,28,52,5,12,0
RENI,2023-12-23,1556,1232,2788,108,69,2526,21,64,6,12,1
RENI,2023-12-24,973,1285,2258,110,34,2001,32,81,7,12,1
RENI,2023-12-25,620,779,1399,70,11,1202,20,96,1,12,0
RENI,2023-12-26,743,764,1507,98,36,1272,27,74,2,12,0
RENI,2023-12-27,819,849,1668,104,51,1388,22,103,3,12,0
RENI,2023-12-28,838,1005,1843,148,35,1517,15,128,4,12,0
RENI,2023-12-29,1208,1038,2246,131,69,1915,26,105,5,12,0
RENI,2023-12-30,1326,804,2130,119,22,1853,20,116,6,12,1
RENI,2023-12-31,395,449,844,44,17,669,1,113,7,12,1
RENI,2024-01-01,174,245,419,22,11,313,2,71,1,1,0
RENI,2024-01-02,696,581,1277,64,36,1112,17,48,2,1,0
RENI,2024-01-03,854,843,1697,121,37,1457,20,62,3,1,0
RENI,2024-01-04,792,962,1754,104,46,1489,25,90,4,1,0
RENI,2024-01-05,877,1165,2042,115,41,1805,18,63,5,1,0
RENI,2024-01-06,896,1067,1963,110,26,1737,13,77,6,1,1
RENI,2024-01-07,848,1109,1957,135,34,1729,14,45,7,1,1
RENI,2024-01-08,732,748,1480,56,52,1314,9,49,1,1,0
RENI,2024-01-09,314,572,886,25,9,796,7,49,2,1,0
RENI,2024-01-10,582,660,1242,72,15,1065,16,74,3,1,0
RENI,2024-01-11,601,687,1288,100,27,1096,9,56,4,1,0
RENI,2024-01-12,670,806,1476,71,39,1299,14,53,5,1,0
RENI,2024-01-13,837,952,1789,92,31,1581,20,65,6,1,1
RENI,2024-01-14,767,955,1722,89,53,1514,15,51,7,1,1
RENI,2024-01-15,516,677,1193,54,19,1069,10,41,1,1,0
RENI,2024-01-16,621,791,1412,108,36,1185,21,62,2,1,0
RENI,2024-01-17,485,709,1194,67,16,1052,8,51,3,1,0
RENI,2024-01-18,628,648,1276,95,31,1085,10,55,4,1,0
RENI,2024-01-19,611,689,1300,64,21,1161,14,40,5,1,0
RENI,2024-01-20,853,851,1704,143,76,1422,10,53,6,1,1
RENI,2024-01-21,683,870,1553,102,21,1347,16,67,7,1,1
RENI,2024-01-22,434,559,993,52,19,871,13,38,1,1,0
RENI,2024-01-23,449,666,1115,79,32,940,8,56,2,1,0
RENI,2024-01-24,538,585,1123,76,29,944,8,66,3,1,0
RENI,2024-01-25,519,610,1129,106,17,935,17,54,4,1,0
RENI,2024-01-26,686,652,1338,65,19,1184,18,52,5,1,0
RENI,2024-01-27,828,775,1603,120,36,1390,10,47,6,1,1
