pctf,data,intrare_day,iesire_day,total_day,car_in,car_out,bus_in,bus_out,light_trucks_in,light_trucks_out,trucks_in,trucks_out,zi_sapt,month,is_weekend
RADAUTI,2023-11-17,112,126,238,112,114,0,3,0,4,0,5,5,11,0
RADAUTI,2023-11-18,111,134,245,107,126,2,3,0,2,2,3,6,11,1
RADAUTI,2023-11-19,154,169,323,147,167,2,0,1,0,4,2,7,11,1
RADAUTI,2023-11-20,127,140,267,118,136,1,1,2,0,6,3,1,11,0
RADAUTI,2023-11-21,119,130,249,111,128,0,0,2,1,6,1,2,11,0
RADAUTI,2023-11-22,90,127,217,85,106,1,3,2,9,2,9,3,11,0
RADAUTI,2023-11-23,120,171,291,104,139,2,4,6,9,8,19,4,11,0
RADAUTI,2023-11-24,112,143,255,105,128,0,3,3,3,4,9,5,11,0
RADAUTI,2023-11-25,110,135,245,104,117,0,1,3,5,3,12,6,11,1
RADAUTI,2023-11-26,138,155,293,133,147,1,0,0,2,4,6,7,11,1
RADAUTI,2023-11-27,101,109,210,94,105,1,0,2,1,4,3,1,11,0
RADAUTI,2023-11-28,115,118,233,108,114,2,1,2,2,3,1,2,11,0
RADAUTI,2023-11-29,148,170,318,129,129,0,3,11,17,8,21,3,11,0
RADAUTI,2023-11-30,173,187,360,152,150,2,3,8,12,11,22,4,11,0
RADAUTI,2023-12-01,118,144,262,110,120,1,4,2,6,5,14,5,12,0
RADAUTI,2023-12-02,96,131,227,90,125,2,1,1,1,3,4,6,12,1
RADAUTI,2023-12-03,121,158,279,115,150,1,0,1,4,4,4,7,12,1
RADAUTI,2023-12-04,106,124,230,97,115,1,0,2,0,6,9,1,12,0
RADAUTI,2023-12-05,101,112,213,93,111,1,0,1,0,6,1,2,12,0
RADAUTI,2023-12-06,136,165,301,110,130,2,2,12,17,12,16,3,12,0
RADAUTI,2023-12-07,129,177,306,126,151,0,3,1,6,2,17,4,12,0
RADAUTI,2023-12-08,112,131,243,105,117,3,4,2,3,2,7,5,12,0
RADAUTI,2023-12-09,109,129,238,103,122,1,2,2,1,3,4,6,12,1
RADAUTI,2023-12-10,151,156,307,142,151,1,0,1,0,7,5,7,12,1
RADAUTI,2023-12-11,97,117,214,86,109,1,0,3,2,7,6,1,12,0
RADAUTI,2023-12-12,114,119,233,106,105,0,0,5,7,3,7,2,12,0
RADAUTI,2023-12-13,135,195,330,120,147,0,7,6,15,9,26,3,12,0
RADAUTI,2023-12-14,142,174,316,123,144,4,7,3,7,12,16,4,12,0
RADAUTI,2023-12-15,147,164,311,131,137,4,8,6,6,6,13,5,12,0
RADAUTI,2023-12-16,119,136,255,117,129,1,1,0,2,1,4,6,12,1
RADAUTI,2023-12-17,186,181,367,180,175,2,2,2,0,2,4,7,12,1
RADAUTI,2023-12-18,142,144,286,131,141,2,0,3,1,6,2,1,12,0
RADAUTI,2023-12-19,154,179,333,145,167,2,0,2,2,5,10,2,12,0
RADAUTI,2023-12-20,173,200,373,149,160,2,4,11,13,11,23,3,12,0
RADAUTI,2023-12-21,210,245,455,190,187,2,14,2,14,16,30,4,12,0
RADAUTI,2023-12-22,187,195,382,173,167,3,7,6,6,5,15,5,12,0
RADAUTI,2023-12-23,180,184,364,172,168,1,2,2,5,5,9,6,12,1
RADAUTI,2023-12-24,248,164,412,232,160,4,0,2,1,10,3,7,12,1
RADAUTI,2023-12-25,127,84,211,114,80,4,0,3,3,6,1,1,12,0
RADAUTI,2023-12-26,123,120,243,114,107,5,2,0,2,4,9,2,12,0
RADAUTI,2023-12-27,158,162,320,148,147,1,3,2,4,7,8,3,12,0
RADAUTI,2023-12-28,190,199,389,173,180,3,6,4,2,10,11,4,12,0
RADAUTI,2023-12-29,189,210,399,177,207,2,0,4,0,6,3,5,12,0
RADAUTI,2023-12-30,166,172,338,156,167,0,1,1,0,9,4,6,12,1
RADAUTI,2023-12-31,95,116,211,89,112,1,0,1,1,4,3,7,12,1
RADAUTI,2024-01-01,59,72,131,58,70,0,0,1,1,0,1,1,1,0
RADAUTI,2024-01-02,104,173,277,102,168,0,0,1,1,1,4,2,1,0
RADAUTI,2024-01-03,151,249,400,144,226,0,4,5,9,2,10,3,1,0
RADAUTI,2024-01-04,154,208,362,151,190,1,3,2,6,0,9,4,1,0
RADAUTI,2024-01-05,156,241,397,149,226,0,4,2,2,5,9,5,1,0
RADAUTI,2024-01-06,110,165,275,107,161,1,0,0,0,2,4,6,1,1
RADAUTI,2024-01-07,119,164,283,119,164,0,0,0,0,0,0,7,1,1
RADAUTI,2024-01-08,109,121,230,103,119,1,0,2,1,3,1,1,1,0
RADAUTI,2024-01-09,68,104,172,66,104,2,0,0,0,0,0,2,1,0
RADAUTI,2024-01-10,97,132,229,92,112,1,3,1,6,3,11,3,1,0
RADAUTI,2024-01-11,115,160,275,113,147,0,2,0,3,2,8,4,1,0
RADAUTI,2024-01-12,98,156,254,92,134,0,7,3,3,3,12,5,1,0
RADAUTI,2024-01-13,80,118,198,76,116,0,0,2,0,2,2,6,1,1
RADAUTI,2024-01-14,98,117,215,95,115,0,0,1,1,2,1,7,1,1
RADAUTI,2024-01-15,90,129,219,78,121,2,0,3,2,7,6,1,1,0
RADAUTI,2024-01-16,90,107,197,88,102,1,0,0,0,1,5,2,1,0
RADAUTI,2024-01-17,120,169,289,110,135,2,4,4,15,4,15,3,1,0
RADAUTI,2024-01-18,127,194,321,122,172,0,3,5,9,0,10,4,1,0
RADAUTI,2024-01-19,110,145,255,106,128,0,4,2,2,2,11,5,1,0
RADAUTI,2024-01-20,99,130,229,90,121,0,0,4,3,5,6,6,1,1
RADAUTI,2024-01-21,152,145,297,149,143,0,0,1,1,2,1,7,1,1
RADAUTI,2024-01-22,73,94,167,68,85,1,0,1,4,3,5,1,1,0
RADAUTI,2024-01-23,91,101,192,84,101,2,0,2,0,3,0,2,1,0
RADAUTI,2024-01-24,101,143,244,91,118,0,4,4,7,6,14,3,1,0
RADAUTI,2024-01-25,116,137,253,112,126,0,0,2,3,2,8,4,1,0
RADAUTI,2024-01-26,95,134,229,91,119,0,4,3,2,1,9,5,1,0
RADAUTI,2024-01-27,69,87,156,67,87,0,0,1,0,1,0,6,1,1
RADAUTI,2024-01-28,131,145,276,124,139,0,0,3,2,4,4,7,1,1
RADAUTI,2024-01-29,85,103,188,85,101,0,0,0,0,0,2,1,1,0
RADAUTI,2024-01-30,100,109,209,92,103,1,0,2,2,5,4,2,1,0
RADAUTI,2024-01-31,113,164,277,106,136,0,2,4,12,3,14,3,1,0
RADAUTI,2024-02-01,138,174,312,135,162,0,0,3,2,0,10,4,2,0
RADAUTI,2024-02-02,125,150,275,118,135,1,4,2,3,4,8,5,2,0
RADAUTI,2024-02-03,102,108,210,96,106,0,0,2,0,4,2,6,2,1
RADAUTI,2024-02-04,102,133,235,102,133,0,0,0,0,0,0,7,2,1
RADAUTI,2024-02-05,95,99,194,93,97,0,0,1,1,1,1,1,2,0
RADAUTI,2024-02-06,77,101,178,69,93,1,0,2,2,5,6,2,2,0
RADAUTI,2024-02-07,126,173,299,109,147,0,1,7,13,10,12,3,2,0
RADAUTI,2024-02-08,128,159,287,110,130,0,0,7,10,11,19,4,2,0
RADAUTI,2024-02-09,112,143,255,108,128,1,3,1,2,2,10,5,2,0
RADAUTI,2024-02-10,131,138,269,124,134,0,1,2,1,5,2,6,2,1
RADAUTI,2024-02-11,133,147,280,127,142,0,0,2,1,4,4,7,2,1
RADAUTI,2024-02-12,76,106,182,74,95,0,0,2,3,0,8,1,2,0
RADAUTI,2024-02-13,95,106,201,87,99,1,0,0,4,7,3,2,2,0
RADAUTI,2024-02-14,149,200,349,130,164,1,3,10,18,8,15,3,2,0
RADAUTI,2024-02-15,136,182,318,126,169,0,0,7,6,3,7,4,2,0
RADAUTI,2024-02-16,121,156,277,106,137,0,3,7,3,8,13,5,2,0
RADAUTI,2024-02-17,118,132,250,115,121,0,1,2,5,1,5,6,2,1
RADAUTI,2024-02-18,158,178,336,158,172,0,0,0,2,0,4,7,2,1
RADAUTI,2024-02-19,108,134,242,96,126,0,0,6,3,6,5,1,2,0
RADAUTI,2024-02-20,92,114,206,83,103,1,0,4,5,4,6,2,2,0
RADAUTI,2024-02-21,119,152,271,97,124,1,3,12,12,9,13,3,2,0
RADAUTI,2024-02-22,127,167,294,117,139,0,1,6,11,4,16,4,2,0
RADAUTI,2024-02-23,113,138,251,102,117,0,4,4,5,7,12,5,2,0
RADAUTI,2024-02-24,110,132,242,106,130,1,2,1,0,2,0,6,2,1
RADAUTI,2024-02-25,171,190,361,165,184,1,0,1,2,4,4,7,2,1
RADAUTI,2024-02-26,113,129,242,103,116,0,0,3,1,7,12,1,2,0
RADAUTI,2024-02-27,86,110,196,77,102,2,0,0,2,7,6,2,2,0
RADAUTI,2024-02-28,117,167,284,103,128,1,4,5,16,8,19,3,2,0
RADAUTI,2024-02-29,134,159,293,127,144,1,1,2,6,4,8,4,2,0
RADAUTI,2024-03-01,124,149,273,114,129,0,3,3,2,7,15,5,3,0
RADAUTI,2024-03-02,109,125,234,108,119,0,1,0,1,1,4,6,3,1
RADAUTI,2024-03-03,139,170,309,131,166,0,0,2,1,6,3,7,3,1
RADAUTI,2024-03-04,61,81,142,58,75,0,0,2,3,1,3,1,3,0
RADAUTI,2024-03-05,106,132,238,101,125,1,0,0,2,4,5,2,3,0
RADAUTI,2024-03-06,133,174,307,113,147,4,5,8,12,8,10,3,3,0
RADAUTI,2024-03-07,132,189,321,122,164,0,1,3,8,7,16,4,3,0
RADAUTI,2024-03-08,114,143,257,109,134,0,3,2,2,3,4,5,3,0
RADAUTI,2024-03-09,101,113,214,94,110,1,1,2,0,4,2,6,3,1
RADAUTI,2024-03-10,157,163,320,149,156,1,1,1,1,6,5,7,3,1
RADAUTI,2024-03-11,107,144,251,103,134,1,1,1,3,2,6,1,3,0
RADAUTI,2024-03-12,104,116,220,100,108,0,0,1,3,3,5,2,3,0
RADAUTI,2024-03-13,147,185,332,138,165,1,3,2,4,6,13,3,3,0
RADAUTI,2024-03-14,125,148,273,114,137,0,0,1,1,10,10,4,3,0
RADAUTI,2024-03-15,105,132,237,99,119,0,3,3,1,3,9,5,3,0
RADAUTI,2024-03-16,105,120,225,99,112,0,0,4,4,2,4,6,3,1
RADAUTI,2024-03-17,169,182,351,169,176,0,0,0,3,0,3,7,3,1
RADAUTI,2024-03-18,90,96,186,85,94,0,0,2,1,3,1,1,3,0
RADAUTI,2024-03-19,99,134,233,91,121,2,0,3,6,3,7,2,3,0
RADAUTI,2024-03-20,108,149,257,90,121,1,4,7,8,10,16,3,3,0
RADAUTI,2024-03-21,130,175,305,125,161,0,0,2,3,3,11,4,3,0
RADAUTI,2024-03-22,115,116,231,105,105,0,3,5,3,5,5,5,3,0
RADAUTI,2024-03-23,102,105,207,94,98,0,0,4,2,4,5,6,3,1
RADAUTI,2024-03-24,162,169,331,152,160,1,0,4,5,5,4,7,3,1
RADAUTI,2024-03-25,96,121,217,93,116,0,0,2,3,1,2,1,3,0
RADAUTI,2024-03-26,86,117,203,81,109,1,0,3,2,1,6,2,3,0
RADAUTI,2024-03-27,148,166,314,125,140,3,4,8,11,12,11,3,3,0
RADAUTI,2024-03-28,133,146,279,126,134,1,1,2,3,4,8,4,3,0
RADAUTI,2024-03-29,145,170,315,130,146,1,3,6,9,8,12,5,3,0
RADAUTI,2024-03-30,110,133,243,110,127,0,0,0,3,0,3,6,3,1
RADAUTI,2024-03-31,142,190,332,133,182,0,0,3,4,6,4,7,3,1
RADAUTI,2024-04-01,102,122,224,97,120,0,0,3,1,2,1,1,4,0
RADAUTI,2024-04-02,123,137,260,115,130,1,0,3,3,4,4,2,4,0
RADAUTI,2024-04-03,116,146,262,110,126,1,1,2,7,3,12,3,4,0
RADAUTI,2024-04-04,111,154,265,110,142,0,0,1,4,0,8,4,4,0
RADAUTI,2024-04-05,123,138,261,115,127,0,1,4,3,4,7,5,4,0
RADAUTI,2024-04-06,107,132,239,103,122,0,0,1,2,3,8,6,4,1
RADAUTI,2024-04-07,147,164,311,140,160,0,0,2,1,5,3,7,4,1
RADAUTI,2024-04-08,108,114,222,95,112,0,0,6,1,7,1,1,4,0
RADAUTI,2024-04-09,128,138,266,121,132,2,0,1,0,4,6,2,4,0
RADAUTI,2024-04-10,105,138,243,99,121,0,2,3,10,3,5,3,4,0
RADAUTI,2024-04-11,142,174,316,131,159,0,0,4,6,7,9,4,4,0
RADAUTI,2024-04-12,124,139,263,122,134,0,1,2,1,0,3,5,4,0
RADAUTI,2024-04-13,125,133,258,122,131,0,0,2,0,1,2,6,4,1
RADAUTI,2024-04-14,151,180,331,147,172,0,0,2,5,2,3,7,4,1
RADAUTI,2024-04-15,108,120,228,104,118,0,0,1,1,3,1,1,4,0
RADAUTI,2024-04-16,90,101,191,80,92,1,0,6,3,3,6,2,4,0
RADAUTI,2024-04-17,124,157,281,110,122,1,5,7,11,6,19,3,4,0
RADAUTI,2024-04-18,111,151,262,105,126,0,0,4,10,2,15,4,4,0
RADAUTI,2024-04-19,86,125,211,83,118,0,2,1,2,2,3,5,4,0
RADAUTI,2024-04-20,83,95,178,79,93,0,0,1,1,3,1,6,4,1
RADAUTI,2024-04-21,157,160,317,152,154,0,0,2,2,3,4,7,4,1
RADAUTI,2024-04-22,116,129,245,111,125,1,0,3,1,1,3,1,4,0
RADAUTI,2024-04-23,105,129,234,102,121,0,0,1,1,2,7,2,4,0
RADAUTI,2024-04-24,135,173,308,119,140,0,3,7,12,9,18,3,4,0
RADAUTI,2024-04-25,135,165,300,123,152,2,2,2,4,8,7,4,4,0
RADAUTI,2024-04-26,141,154,295,130,140,0,3,5,2,6,9,5,4,0
RADAUTI,2024-04-27,112,125,237,98,112,2,2,5,4,7,7,6,4,1
RADAUTI,2024-04-28,179,154,333,162,148,1,1,5,2,11,3,7,4,1
RADAUTI,2024-04-29,117,111,228,96,102,0,0,10,2,11,7,1,4,0
RADAUTI,2024-04-30,107,127,234,105,117,0,0,2,3,0,7,2,4,0
RADAUTI,2024-05-01,167,137,304,149,109,1,2,6,11,11,15,3,5,0
RADAUTI,2024-05-02,191,170,361,177,157,2,1,4,2,8,10,4,5,0
RADAUTI,2024-05-03,143,134,277,135,126,0,0,2,2,6,6,5,5,0
RADAUTI,2024-05-04,137,121,258,134,119,0,0,2,1,1,1,6,5,1
RADAUTI,2024-05-05,50,60,110,50,60,0,0,0,0,0,0,7,5,1
RADAUTI,2024-05-06,80,154,234,80,150,0,0,0,1,0,3,1,5,0
RADAUTI,2024-05-07,120,185,305,115,181,0,0,1,2,4,2,2,5,0
RADAUTI,2024-05-08,133,185,318,121,157,0,0,5,10,7,18,3,5,0
RADAUTI,2024-05-09,173,194,367,168,181,0,0,2,4,3,9,4,5,0
RADAUTI,2024-05-10,148,166,314,139,153,0,2,5,4,4,7,5,5,0
RADAUTI,2024-05-11,158,166,324,148,160,1,0,4,2,5,4,6,5,1
RADAUTI,2024-05-12,130,184,314,124,178,0,0,3,3,3,3,7,5,1
RADAUTI,2024-05-13,95,149,244,83,141,1,0,5,4,6,4,1,5,0
RADAUTI,2024-05-14,95,145,240,92,141,0,0,0,1,3,3,2,5,0
RADAUTI,2024-05-15,109,148,257,97,132,0,1,4,2,8,13,3,5,0
RADAUTI,2024-05-16,144,228,372,138,196,0,1,3,14,3,17,4,5,0
RADAUTI,2024-05-17,123,173,296,122,166,0,2,1,2,0,3,5,5,0
RADAUTI,2024-05-18,80,122,202,72,114,1,1,4,3,3,4,6,5,1
RADAUTI,2024-05-19,158,185,343,153,177,1,1,1,2,3,5,7,5,1
RADAUTI,2024-05-20,91,124,215,86,114,0,0,3,3,2,7,1,5,0
RADAUTI,2024-05-21,90,109,199,83,105,1,0,2,2,4,2,2,5,0
RADAUTI,2024-05-22,105,134,239,97,109,0,1,5,9,3,15,3,5,0
RADAUTI,2024-05-23,129,121,250,123,107,0,1,2,4,4,9,4,5,0
RADAUTI,2024-05-24,102,135,237,94,123,1,1,3,1,4,10,5,5,0
RADAUTI,2024-05-25,106,138,244,99,127,1,1,3,4,3,6,6,5,1
RADAUTI,2024-05-26,117,163,280,110,155,2,1,0,0,5,7,7,5,1
RADAUTI,2024-05-27,98,122,220,93,120,0,0,1,0,4,2,1,5,0
RADAUTI,2024-05-28,88,111,199,78,107,0,1,6,1,4,2,2,5,0
RADAUTI,2024-05-29,110,144,254,105,123,1,4,2,3,2,14,3,5,0
RADAUTI,2024-05-30,116,156,272,114,140,0,0,2,4,0,12,4,5,0
RADAUTI,2024-05-31,128,142,270,113,127,0,1,5,6,10,8,5,5,0
RADAUTI,2024-06-01,111,136,247,106,128,1,0,2,3,2,5,6,6,1
RADAUTI,2024-06-02,145,193,338,140,185,0,2,2,3,3,3,7,6,1
RADAUTI,2024-06-03,110,120,230,102,112,1,0,2,3,5,5,1,6,0
RADAUTI,2024-06-04,99,103,202,92,103,0,0,1,0,6,0,2,6,0
RADAUTI,2024-06-05,96,133,229,96,115,0,2,0,4,0,12,3,6,0
RADAUTI,2024-06-06,159,185,344,154,163,0,0,2,9,3,13,4,6,0
RADAUTI,2024-06-07,106,144,250,97,138,1,1,5,1,3,4,5,6,0
RADAUTI,2024-06-08,118,120,238,114,120,0,0,2,0,2,0,6,6,1
RADAUTI,2024-06-09,252,279,531,238,266,1,1,4,3,9,9,7,6,1
RADAUTI,2024-06-10,99,115,214,93,111,0,0,3,2,3,2,1,6,0
RADAUTI,2024-06-11,101,122,223,96,118,0,0,1,2,4,2,2,6,0
RADAUTI,2024-06-12,111,145,256,104,124,0,2,3,7,4,12,3,6,0
RADAUTI,2024-06-13,147,182,329,143,170,0,0,1,2,3,10,4,6,0
RADAUTI,2024-06-14,134,140,274,127,132,1,1,1,2,5,5,5,6,0
RADAUTI,2024-06-15,97,149,246,92,130,0,0,1,1,4,18,6,6,1
RADAUTI,2024-06-16,173,176,349,163,171,1,1,1,1,8,3,7,6,1
RADAUTI,2024-06-17,128,138,266,118,136,1,0,3,1,6,1,1,6,0
RADAUTI,2024-06-18,123,136,259,117,132,1,0,1,0,4,4,2,6,0
RADAUTI,2024-06-19,110,137,247,101,117,0,2,5,5,4,13,3,6,0
RADAUTI,2024-06-20,172,190,362,165,166,0,2,0,6,7,16,4,6,0
RADAUTI,2024-06-21,149,155,304,144,144,0,0,1,3,4,8,5,6,0
RADAUTI,2024-06-22,156,146,302,147,138,0,0,3,4,6,4,6,6,1
RADAUTI,2024-06-23,154,151,305,143,146,0,0,0,0,11,5,7,6,1
RADAUTI,2024-06-24,129,164,293,126,158,0,0,2,2,1,4,1,6,0
RADAUTI,2024-06-25,123,159,282,119,149,0,2,1,1,3,7,2,6,0
RADAUTI,2024-06-26,127,136,263,123,121,0,2,0,2,4,11,3,6,0
RADAUTI,2024-06-27,129,161,290,127,147,0,1,0,1,2,12,4,6,0
RADAUTI,2024-06-28,152,150,302,141,142,1,1,1,2,9,5,5,6,0
RADAUTI,2024-06-29,132,171,303,128,160,0,3,1,2,3,6,6,6,1
RADAUTI,2024-06-30,179,170,349,177,170,0,0,0,0,2,0,7,6,1
RADAUTI,2024-07-01,128,140,268,125,139,1,0,1,0,1,1,1,7,0
RADAUTI,2024-07-02,118,130,248,117,130,0,0,0,0,1,0,2,7,0
RADAUTI,2024-07-03,163,180,343,151,164,0,2,1,0,11,14,3,7,0
RADAUTI,2024-07-04,170,197,367,163,178,0,0,4,4,3,15,4,7,0
RADAUTI,2024-07-05,134,159,293,131,153,0,1,0,0,3,5,5,7,0
RADAUTI,2024-07-06,146,146,292,140,140,0,0,1,0,5,6,6,7,1
RADAUTI,2024-07-07,201,181,382,199,177,0,0,1,0,1,4,7,7,1
RADAUTI,2024-07-08,130,125,255,126,123,0,0,1,0,3,2,1,7,0
RADAUTI,2024-07-09,119,145,264,110,137,0,0,1,1,8,7,2,7,0
RADAUTI,2024-07-10,132,177,309,131,165,0,1,0,2,1,9,3,7,0
RADAUTI,2024-07-11,158,186,344,152,169,0,0,0,3,6,14,4,7,0
RADAUTI,2024-07-12,149,160,309,142,142,0,3,0,2,7,13,5,7,0
RADAUTI,2024-07-13,152,142,294,147,138,1,0,1,2,3,2,6,7,1
RADAUTI,2024-07-14,226,162,388,215,156,0,1,3,1,8,4,7,7,1
RADAUTI,2024-07-15,171,174,345,163,166,0,0,2,2,6,6,1,7,0
RADAUTI,2024-07-16,146,155,301,139,147,1,0,0,2,6,6,2,7,0
RADAUTI,2024-07-17,137,145,282,131,130,0,1,0,3,6,11,3,7,0
RADAUTI,2024-07-18,158,198,356,153,182,0,0,3,5,2,11,4,7,0
RADAUTI,2024-07-19,129,161,290,127,152,0,2,1,1,1,6,5,7,0
RADAUTI,2024-07-20,173,173,346,173,171,0,0,0,0,0,2,6,7,1
RADAUTI,2024-07-21,254,190,444,239,184,1,1,1,0,13,5,7,7,1
RADAUTI,2024-07-22,191,138,329,186,131,0,0,2,1,3,6,1,7,0
RADAUTI,2024-07-23,179,161,340,168,155,0,1,2,1,9,4,2,7,0
RADAUTI,2024-07-24,156,167,323,145,146,1,2,1,3,9,16,3,7,0
RADAUTI,2024-07-25,204,203,407,196,183,0,1,1,2,7,17,4,7,0
RADAUTI,2024-07-26,190,182,372,182,172,0,2,1,0,7,8,5,7,0
RADAUTI,2024-07-27,197,160,357,189,154,0,0,2,1,6,5,6,7,1
RADAUTI,2024-07-28,331,177,508,321,173,0,0,3,1,7,3,7,7,1
RADAUTI,2024-07-29,216,155,371,208,147,1,0,2,2,5,6,1,7,0
RADAUTI,2024-07-30,156,155,311,145,142,0,0,1,3,10,10,2,7,0
RADAUTI,2024-07-31,158,171,329,153,156,1,4,1,4,3,7,3,7,0
RADAUTI,2024-08-01,216,210,426,206,196,0,0,3,5,7,9,4,8,0
RADAUTI,2024-08-02,227,227,454,217,211,1,4,2,1,7,11,5,8,0
RADAUTI,2024-08-03,211,190,401,202,186,1,0,3,1,5,3,6,8,1
RADAUTI,2024-08-04,315,235,550,311,233,0,0,0,0,4,2,7,8,1
RADAUTI,2024-08-05,192,173,365,179,160,0,0,2,5,11,8,1,8,0
RADAUTI,2024-08-06,202,209,411,194,202,0,0,0,1,8,6,2,8,0
RADAUTI,2024-08-07,148,154,302,135,139,0,1,6,7,7,7,3,8,0
RADAUTI,2024-08-08,213,225,438,208,207,0,0,2,4,3,14,4,8,0
RADAUTI,2024-08-09,194,241,435,192,235,0,1,0,0,2,5,5,8,0
RADAUTI,2024-08-10,233,207,440,230,205,0,0,2,0,1,2,6,8,1
RADAUTI,2024-08-11,252,273,525,248,268,0,0,1,3,3,2,7,8,1
RADAUTI,2024-08-12,222,207,429,213,202,1,1,3,2,5,2,1,8,0
RADAUTI,2024-08-13,187,210,397,181,201,0,1,0,1,6,7,2,8,0
RADAUTI,2024-08-14,204,242,446,193,233,0,1,1,2,10,6,3,8,0
RADAUTI,2024-08-15,222,253,475,212,245,0,0,2,1,8,7,4,8,0
RADAUTI,2024-08-16,275,287,562,265,276,1,1,2,1,7,9,5,8,0
RADAUTI,2024-08-17,159,230,389,153,220,2,0,1,2,3,8,6,8,1
RADAUTI,2024-08-18,228,323,551,226,319,0,1,0,0,2,3,7,8,1
RADAUTI,2024-08-19,199,278,477,184,260,2,5,0,1,13,12,1,8,0
RADAUTI,2024-08-20,188,238,426,182,228,0,2,1,2,5,6,2,8,0
RADAUTI,2024-08-21,168,248,416,160,237,0,2,3,1,5,8,3,8,0
RADAUTI,2024-08-22,197,301,498,192,286,1,2,2,3,2,10,4,8,0
RADAUTI,2024-08-23,153,317,470,149,303,1,4,0,1,3,9,5,8,0
RADAUTI,2024-08-24,179,285,464,175,279,0,0,1,1,3,5,6,8,1
RADAUTI,2024-08-25,232,286,518,228,282,0,0,0,1,4,3,7,8,1
RADAUTI,2024-08-26,167,265,432,159,263,2,0,1,0,5,2,1,8,0
RADAUTI,2024-08-27,172,280,452,168,270,2,0,0,1,2,9,2,8,0
RADAUTI,2024-08-28,155,292,447,149,272,0,3,1,2,5,15,3,8,0
RADAUTI,2024-08-29,195,409,604,185,383,0,1,3,7,7,18,4,8,0
RADAUTI,2024-08-30,129,346,475,122,329,0,5,1,0,6,12,5,8,0
RADAUTI,2024-08-31,129,223,352,125,215,1,1,0,1,3,6,6,8,1
RADAUTI,2024-09-01,187,236,423,180,228,2,0,0,0,5,8,7,9,1
RADAUTI,2024-09-02,127,188,315,122,183,0,1,2,2,3,2,1,9,0
RADAUTI,2024-09-03,129,171,300,123,169,2,0,1,1,3,1,2,9,0
RADAUTI,2024-09-04,125,178,303,120,165,1,2,1,3,3,8,3,9,0
RADAUTI,2024-09-05,150,216,366,150,204,0,2,0,2,0,8,4,9,0
RADAUTI,2024-09-06,117,187,304,109,173,0,3,2,1,6,10,5,9,0
RADAUTI,2024-09-07,138,205,343,134,205,0,0,0,0,4,0,6,9,1
RADAUTI,2024-09-08,182,187,369,157,181,1,0,0,0,24,6,7,9,1
RADAUTI,2024-09-09,127,154,281,123,146,0,0,2,3,2,5,1,9,0
RADAUTI,2024-09-10,111,143,254,104,132,0,0,3,4,4,7,2,9,0
RADAUTI,2024-09-11,108,147,255,102,135,1,2,1,2,4,8,3,9,0
RADAUTI,2024-09-12,157,179,336,153,168,0,0,2,3,2,8,4,9,0
RADAUTI,2024-09-13,137,156,293,133,144,1,2,0,1,3,9,5,9,0
RADAUTI,2024-09-14,167,186,353,162,182,0,0,2,0,3,4,6,9,1
RADAUTI,2024-09-15,168,197,365,161,193,0,0,2,3,5,1,7,9,1
RADAUTI,2024-09-16,105,134,239,98,132,0,0,3,0,4,2,1,9,0
RADAUTI,2024-09-17,112,143,255,106,129,0,0,1,3,5,11,2,9,0
RADAUTI,2024-09-18,110,142,252,102,133,0,3,2,0,6,6,3,9,0
RADAUTI,2024-09-19,162,202,364,152,184,0,1,3,4,7,13,4,9,0
RADAUTI,2024-09-20,159,162,321,149,148,0,3,1,0,9,11,5,9,0
RADAUTI,2024-09-21,141,175,316,139,165,1,1,0,2,1,7,6,9,1
RADAUTI,2024-09-22,206,251,457,204,245,0,0,1,1,1,5,7,9,1
RADAUTI,2024-09-23,159,159,318,145,155,0,0,3,1,11,3,1,9,0
RADAUTI,2024-09-24,123,160,283,116,156,1,0,0,1,6,3,2,9,0
RADAUTI,2024-09-25,137,173,310,121,152,2,3,4,4,10,14,3,9,0
RADAUTI,2024-09-26,172,208,380,165,190,0,0,1,1,6,17,4,9,0
RADAUTI,2024-09-27,137,173,310,131,159,0,2,3,2,3,10,5,9,0
RADAUTI,2024-09-28,156,173,329,153,169,1,2,1,0,1,2,6,9,1
RADAUTI,2024-09-29,180,212,392,170,193,1,1,3,5,6,13,7,9,1
RADAUTI,2024-09-30,98,135,233,96,124,0,5,0,1,2,5,1,9,0
RADAUTI,2024-10-01,130,147,277,117,143,1,0,1,0,11,4,2,10,0
RADAUTI,2024-10-02,90,123,213,85,114,1,3,0,0,4,6,3,10,0
RADAUTI,2024-10-03,102,137,239,96,122,0,0,3,5,3,10,4,10,0
RADAUTI,2024-10-04,122,151,273,116,139,0,3,2,1,4,8,5,10,0
RADAUTI,2024-10-05,139,148,287,135,146,1,1,0,0,3,1,6,10,1
RADAUTI,2024-10-06,172,221,393,171,194,1,11,0,2,0,14,7,10,1
RADAUTI,2024-10-07,105,137,242,97,109,1,11,1,2,6,15,1,10,0
RADAUTI,2024-10-08,103,129,232,96,121,3,0,1,3,3,5,2,10,0
RADAUTI,2024-10-09,110,139,249,102,126,1,2,0,0,7,11,3,10,0
RADAUTI,2024-10-10,150,204,354,142,187,0,0,1,2,7,15,4,10,0
RADAUTI,2024-10-11,139,160,299,126,146,0,2,3,4,10,8,5,10,0
RADAUTI,2024-10-12,125,156,281,119,145,1,1,2,1,3,9,6,10,1
